Feature ID	Taxon	Consensus	Confidence
49d3525a67655152fecdcf7b5ebdcb90	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__;s__	1	0.992405063291139
49dd14112e4ecd7ea746092aa4220997	Unassigned	1	0.7
4a00f544eb5f469c71a33dd7f055c26e	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Laridae;g__Rissa;s__tridactyla	1	0.992405063291139
4a02fc909876385ab81fe4e1d6785c30	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Salangidae;g__Mallotus;s__villosus	1	0.984810126582278
4a04de49bca94468a1c73b761afee3c3	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__	1	0.992405063291139
4a0abfaec9342fc3df0f06e18383eb3f	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Hexagrammidae;g__Hexagrammos;s__	1	1
4a0c1bdd062846b1773a5252afbe8e06	k__Metazoa;p__Chordata;c__Actinopteri;o__Myctophiformes;f__Myctophidae;g__Lampanyctus;s__	1	0.984810126582278
4a10057402ba8e18291190573c5fcbf7	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Salangidae;g__Mallotus;s__villosus	1	0.992405063291139
4a17b59adaf8eedfe89b616d5bf9bd71	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii	1	0.992405063291139
4a1f4d52c9863082d2f9b22f4266e78e	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Laridae;g__Rissa;s__tridactyla	1	0.992405063291139
4a22bf4487e45b355181013c01e2d738	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__	1	0.992405063291139
4a4210ff5e5a1edfe3e1eab993a4ba3d	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Salangidae;g__Mallotus;s__villosus	1	0.992405063291139
4a44f0cdc0316077760a20b1bea7456b	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Osmeridae;g__Thaleichthys;s__pacificus	1	1
4a4eda9ce07cd199f17ee6db11f294da	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__	1	0.992405063291139
4a4ff563fb87efb81c6cf25e798fe61b	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Stichaeidae;g__Ulvaria;s__subbifurcata	1	0.981012658227848
4a54714e8bc4470490b1dc822d8e2861	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Laridae;g__Rissa;s__tridactyla	1	0.992405063291139
4a951c362a92d967dc96e5a5f210e8f0	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__;s__	1	0.992405063291139
4ab78a0643484388431149604d08d4e9	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__	1	0.984810126582278
4ae2c3fd9359b467f4a6589be6f5c101	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Alcidae;g__Fratercula;s__arctica	1	0.946835443037975
4b0fe9ed0f49b74e5ae4e37638e76b2d	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__	1	0.992405063291139
4b23d50388336b7dbe8aacb0048bc027	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__	1	0.992405063291139
4b298c8c6e93cf8b6ce72477bb5c6b6f	k__Metazoa;p__Chordata;c__Actinopteri;o__Uranoscopiformes;f__Ammodytidae;g__Ammodytes;s__personatus	1	0.992405063291139
4b3aed441bb3b3f0e406c15ad3ba446b	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii	1	0.962025316455696
4b7e1d660c9d630c7884a457211d9962	Unassigned	1	0.7
4b8837404bb1f86af32660c22537e7a1	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii	1	1
4b8b17a8e95fbcfaa1a8db02ba882955	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Salangidae;g__Mallotus;s__villosus	1	0.992405063291139
4b982ee75bb407afa02118c4540a59f2	Unassigned	1	0.7
4b994801f7e8cfaeb4cdde96436f02f8	k__Metazoa;p__Chordata;c__Actinopteri;o__Aulopiformes;f__Notosudidae;g__Scopelosaurus;s__harryi	1	1
4ba0d7df140676bd538e2a944af42cac	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Laridae;g__Xema;s__sabini	1	0.988607594936709
4baed067fa4082cfffe4d112f28c6471	Unassigned	1	0.7
4bb827970f81ea800f165baef62c50c9	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Salangidae;g__Mallotus;s__villosus	1	0.984810126582278
4bd224838864936ef63ade933323c00f	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Alcidae;g__Fratercula;s__arctica	1	0.931645569620253
4bd541f6edcd564cb3621dff8a17b2e8	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Alcidae;g__Fratercula;s__arctica	1	0.973417721518987
4bd91a9e10b74b1d9e75bb9a55e5f7e1	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Laridae;g__Rissa;s__tridactyla	1	0.988607594936709
4beda973669891b641da6c2a6cdadb76	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii	1	0.992405063291139
4befc580314bde8ca75d12f90a1a9579	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Salangidae;g__Mallotus;s__villosus	1	0.988607594936709
4bfd0c0649182315f34b9f4f499df0fd	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Laridae;g__Rissa;s__tridactyla	1	0.992405063291139
4c2d101121b839f2a4b6b316169a6de3	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii	1	1
4c32b6c934e9dd084f7993eb31b4a4a5	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii	1	0.992405063291139
4c340b12229ffbcf8ce7534bc4976945	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii	1	1
4c37137f03649c6a6ff6fc2863a5c96c	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii	1	0.984810126582278
4c69cd66e3536fb54d1e3cd5e44e3b3c	Unassigned	1	0.7
4c730ae738bf79de96042ddf4be3d8bf	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Osmeridae;g__Hypomesus;s__japonicus	1	0.992405063291139
4c7547278a0a44821c83ed29af2b76e6	k__Metazoa;p__Chordata;c__Actinopteri;o__Myctophiformes;f__Myctophidae;g__Stenobrachius;s__	1	1
4c91d6e3f69b487600fc812b7a27d5c1	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Anoplopomatidae;g__Anoplopoma;s__fimbria	1	0.992405063291139
4cee6212484b03a9adb07943589001b4	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Hexagrammidae;g__Hexagrammos;s__	1	1
4d0f691360aab6ed4cc5b30317b2c68c	k__Metazoa;p__Chordata;c__Actinopteri;o__Uranoscopiformes;f__Ammodytidae;g__Ammodytes;s__dubius	1	1
4d23060746aa94e1a00a931b0dbd3164	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Laridae;g__Rissa;s__tridactyla	1	0.988607594936709
4d2a8ed58502caedc91a38f4fd86e94d	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Cryptacanthodidae;g__Cryptacanthodes;s__	1	0.992405063291139
4d2e02bade96e19a6048c39870c05b35	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Hexagrammidae;g__Hexagrammos;s__	1	0.992405063291139
4d39e4f09969579d80c9d5c9e9e59b63	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__	1	1
4d413b69d656f40c52eae63b56c90b5b	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Laridae;g__Xema;s__sabini	1	0.988607594936709
4d439a6ef349f7489f8e3c1e9660c2a1	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Hexagrammidae;g__Hexagrammos;s__	1	1
4d4fddae4346da28738d99a18e735fd5	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Trichodontidae;g__Trichodon;s__trichodon	1	0.992405063291139
4d57092ef5db912d054602d30698dc22	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__	1	0.992405063291139
4d5a8b98f6d9c22a97a9c7b0019312df	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Osmeridae;g__Thaleichthys;s__pacificus	1	0.992405063291139
4d8e78bd5751ad6e9d3b2290df21f04a	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Salangidae;g__Mallotus;s__villosus	1	1
4d9a367ef263faa94ae116e570627dc7	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Alcidae;g__Fratercula;s__arctica	1	0.935443037974684
4da876d9197bd0447cec256c296b3773	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Laridae;g__Sterna;s__hirundo	1	0.992405063291139
4dc348b5286da419fea683f00165cfbc	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__	1	1
4dcb52c8fcd74a3b307211e46b90a477	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Stichaeidae;g__Eumesogrammus;s__praecisus	1	0.988607594936709
4dcf4727671f6ea4795de476f273d050	Unassigned	1	0.7
4e0d5c44fe16e450cba5d944197d2997	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__;s__	1	1
4e191847f0d265bc894d1c0c137849db	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__	1	0.992405063291139
4e3d1589af8781394788e50dec4bf8c3	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__;s__	1	0.992405063291139
4e4898d65347c07c034f0a5b0cf66b5a	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii	1	0.992405063291139
4e60a2f94cfd2bde6aae07a0d533fbd2	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Alcidae;g__Fratercula;s__arctica	1	0.935443037974684
4e75c184244d001134a4efa203cc7ce6	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Alcidae;g__Fratercula;s__arctica	1	0.935443037974684
4ea0cd4ca77ec74f66ee7c9a81e4c547	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii	1	0.992405063291139
4ed2dc07d7474d1d39f30dc50f41a844	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii	1	0.992405063291139
4f0400b7910cc7e57f408da65adea7ae	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Stichaeidae;g__Anoplarchus;s__	1	1
4f12e620e058e2d420db661586a71972	k__Bacteria;p__Bacteria;c__Bacteria;o__Bacteria;f__Bacteria;g__uncultured;s__bacterium	1	0.829113924050633
4f148714d744fe09a874a1f1f9af2f7e	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Laridae;g__Rissa;s__tridactyla	1	0.988607594936709
4f1d12287655d55494dc08adc5fffa48	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Hexagrammidae;g__Hexagrammos;s__	1	0.992405063291139
4f2ee01a6f2d759be367493cf11b6347	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__	1	0.984810126582278
4f85d7caf6402e590a5fbe9c7f9de138	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Alcidae;g__Fratercula;s__arctica	1	0.946835443037975
4f979cbcb33838a64d8bbe8c7f55e135	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Alcidae;g__Fratercula;s__arctica	1	0.935443037974684
4f99d585158f6c46524f2c2e0b2ee7c3	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Laridae;g__Larus;s__marinus	1	1
4fbf1dbd7f4ee711e8669850ff3903c5	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Laridae;g__Rissa;s__tridactyla	1	1
4fc3a99f706f0c84d87b94fd39fcab30	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gaidropsaridae;g__Gaidropsarus;s__ensis	1	0.992405063291139
500570655d3f1cff2afa1638476917c9	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Laridae;g__Rissa;s__tridactyla	1	0.988607594936709
500e801eb92219f37d12354e84122154	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__	1	0.992405063291139
50178d243e555c3da8722f98040e3a5f	k__Metazoa;p__Chordata;c__Actinopteri;o__Myctophiformes;f__Myctophidae;g__Stenobrachius;s__	1	1
50228a2d07862c1bed9ce58de937c4d1	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii	1	1
502abcdeacda785afcee0a7273c05f58	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Laridae;g__Rissa;s__tridactyla	1	0.992405063291139
502f861f6e941d839967a593a43ac2bd	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Laridae;g__Rissa;s__tridactyla	1	0.992405063291139
505aff7a577c7baa45cabee0671a68ad	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Laridae;g__Rissa;s__tridactyla	1	1
506ab4c46a7634559c58dc5287b0fc93	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Zaproridae;g__Zaprora;s__silenus	1	0.992405063291139
506efa0a7a716a5e1043c859e55d1784	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Laridae;g__Rissa;s__tridactyla	1	0.988607594936709
506f765775a01dcc31d181d5cb67b6eb	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__	1	1
508996ab948585a223d5e6c38173a3ea	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Osmeridae;g__Thaleichthys;s__pacificus	1	0.992405063291139
50d1d1ba1056df71cf1abbe70e6ee662	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Laridae;g__Rissa;s__tridactyla	1	0.992405063291139
50e82d4fd5ad8aca98161ca4d9ca1367	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Alcidae;g__Fratercula;s__cirrhata	1	0.988607594936709
510e5c2c6f6f1095ac96e3e437f981dc	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Alcidae;g__Fratercula;s__cirrhata	1	1
5113ee79931678e79a862962b57af6c2	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Laridae;g__Rissa;s__tridactyla	1	0.992405063291139
51318a1d8fcbab5f695b302a64e9c51d	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Laridae;g__Larus;s__occidentalis	1	0.988607594936709
515f9c308c3699ba33defde462693af3	k__Metazoa;p__Chordata;c__Actinopteri;o__Scombriformes;f__Icosteidae;g__Icosteus;s__aenigmaticus	1	1
5170e44ee3055f4d58ccf61ca8342a2f	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Laridae;g__Rissa;s__tridactyla	1	0.988607594936709
51745d09d042348191613886fe62717c	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__	1	0.992405063291139
51837e3042b15e3ca1c8107e4bbed7f0	Unassigned	1	0.7
51839188c751cedb9231e094684c3046	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Hexagrammidae;g__Hexagrammos;s__	1	0.992405063291139
518891a789c7d0b06e64aef1722a4974	k__Metazoa;p__Chordata;c__Actinopteri;o__Myctophiformes;f__Myctophidae;g__Stenobrachius;s__	1	0.992405063291139
5192bb4928cc6284a7b357b0f84c560a	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Laridae;g__Rissa;s__tridactyla	1	0.992405063291139
519e8af2bf56a7fd798b5dea66173b3b	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Laridae;g__Xema;s__sabini	1	0.981012658227848
51ad8d5e3edac5ab169b5a2002b33703	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Salangidae;g__Mallotus;s__villosus	1	1
51c685be93d79acf2dc24030a37032d6	k__Bacteria;p__Bacteria;c__Bacteria;o__Bacteria;f__Bacteria;g__uncultured;s__bacterium	1	0.908860759493671
51c7fd8e81776bd7c2df9176c100dd32	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Alcidae;g__Fratercula;s__cirrhata	1	1
52070ed16a153c632d1acb616519c9ba	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Salangidae;g__Mallotus;s__villosus	1	0.984810126582278
520759ed5998d37b3d7cdf1824bdec6d	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__	1	0.992405063291139
52102ac1403df9fc86434b0d244241a1	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Alcidae;g__Fratercula;s__arctica	1	0.946835443037975
5210a7b34d57ae45f8d63ace32ce3382	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii	1	0.992405063291139
522494f5d29e62c16764a5ed1e29cc66	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Laridae;g__Rissa;s__tridactyla	1	0.984810126582278
52372e62d8f3d2c1cd7c3ab31a8f2ec1	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Laridae;g__Rissa;s__tridactyla	1	0.992405063291139
5241ec33d0d03de8be4f7e68242e3b61	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Cryptacanthodidae;g__Cryptacanthodes;s__	1	1
52703635c23cc2d537d4e04ce4f08fb3	k__Metazoa;p__Chordata;c__Actinopteri;o__Myctophiformes;f__Myctophidae;g__Lampanyctus;s__	1	0.984810126582278
5273cacbc7bb261456590cb25f40f9a0	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__	1	0.992405063291139
5277366b3cca04b3fcf22fed02c0f880	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Alcidae;g__Fratercula;s__arctica	1	0.935443037974684
5281805355d7b39215374865ce97cd7c	k__Metazoa;p__Chordata;c__Actinopteri;o__Myctophiformes;f__Myctophidae;g__Stenobrachius;s__	1	1
528fa0746529f959367e44a392da485d	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Laridae;g__Rissa;s__tridactyla	1	0.988607594936709
5299f00c39b0a951b913e210abe83469	Unassigned	1	0.7
529e38891d511867af7919255f6dc253	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__;s__	1	1
52b9ca49bb654e9fb48a91543e6eb3cc	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Laridae;g__Rissa;s__tridactyla	1	0.973417721518987
52ba925af22ba52f5fcf40e01df8766d	k__Metazoa;p__Chordata;c__Actinopteri;o__Myctophiformes;f__Myctophidae;g__Stenobrachius;s__	1	0.992405063291139
52bc0e25777f457134d701ad33994c90	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__	1	0.992405063291139
52c64ebdd1cf57e5862e94fd61b914b7	Unassigned	1	0.7
53050cd8b47f266f773142fa903e726d	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Zaproridae;g__Zaprora;s__silenus	1	0.962025316455696
531a9cb7a3db92c026deaf1d5e292d04	k__Metazoa;p__Chordata;c__Actinopteri;o__Beryciformes;f__Melamphaidae;g__Poromitra;s__crassiceps	1	1
531b34772db90669165537c77524b1d0	k__Metazoa;p__Chordata;c__Actinopteri;o__Uranoscopiformes;f__Ammodytidae;g__Ammodytes;s__personatus	1	0.992405063291139
53337c3bec8edf2998ef468c0282b8a1	k__Metazoa;p__Chordata;c__Actinopteri;o__Myctophiformes;f__Myctophidae;g__Lampanyctus;s__	1	0.992405063291139
536b84cbc3a4609a1aa36d72ad8b6f05	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Alcidae;g__Fratercula;s__arctica	1	0.946835443037975
538d31e6928c1bf7b1d2c316b4e1958f	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gaidropsaridae;g__Gaidropsarus;s__argentatus	1	1
53a8166b590f2cfa05588ec3f512753c	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Osmeridae;g__Thaleichthys;s__pacificus	1	0.992405063291139
53b14cc6ccbd6b0792c9848ae8459320	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii	1	0.958227848101266
53c714bd3cfb03120df5b6e3d910403f	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Alcidae;g__Fratercula;s__arctica	1	0.943037974683544
53ce7b4e35e66d30ce0bff5d5b5f51f9	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Laridae;g__Rissa;s__tridactyla	1	0.977215189873418
53d10bdce64c7485aede162c9b265a0b	k__Metazoa;p__Chordata;c__Actinopteri;o__Myctophiformes;f__Myctophidae;g__Stenobrachius;s__	1	0.992405063291139
53f066b012030f00de605e68d1b6c1fa	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii	1	0.992405063291139
5402da40c1790ab59f60901e39bb5c47	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__;s__	1	0.992405063291139
5408b867208f6ce9fbb4bed1805c6860	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii	1	1
540b6658e21aa95220c4a92b6c597b63	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii	1	1
545fa8743cc04a667a6322e2a90bec40	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Hexagrammidae;g__Hexagrammos;s__	1	0.992405063291139
546b444559f098db90be5ae3afea8318	k__Metazoa;p__Chordata;c__Actinopteri;o__Uranoscopiformes;f__Ammodytidae;g__Ammodytes;s__personatus	1	1
548ad2a23e5fbbf8962a92700a244cea	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii	1	0.992405063291139
549b274b7a2d8c32ed900318f3a60d1b	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__	1	0.992405063291139
54c35abaf63ab104cadbdc08945c27d0	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Salangidae;g__Mallotus;s__villosus	1	1
54ced9bebcd5282b727735fe06809061	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Salangidae;g__Mallotus;s__villosus	1	0.992405063291139
54d999c741634d7fdc19298bad445991	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__	1	0.992405063291139
54e299d77407ee2377742c21fe455da5	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Laridae;g__Rissa;s__tridactyla	1	1
54ee43a422bb14eec7678feb212abf52	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii	1	0.962025316455696
552c8fe3d75f60e41f74cbbfa3dc322e	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Trichodontidae;g__Trichodon;s__trichodon	1	1
552e9058617c8ce9d03bf98eaec52b3f	k__Metazoa;p__Chordata;c__Aves;o__Charadriiformes;f__Laridae;g__Rissa;s__tridactyla	1	0.988607594936709
553385b7eebdcf4d47935920c653ef3c	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Salangidae;g__Mallotus;s__villosus	1	0.992405063291139
55384acc97595a674e9b8af0422392b4	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Cottidae;g__Hemilepidotus;s__hemilepidotus	1	1
555fd54d0d2b17bc2eb35fcc942f7527	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__	1	0.984810126582278
5568d8e1e66b873cfffbfd94eacde252	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii	1	0.984810126582278
55aa5e5143fd95b266637a6919af045b	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Salangidae;g__Mallotus;s__villosus	1	0.992405063291139
55ae68d1a8550d124dd5f78e1b913c63	k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__sapiens	1	1
55c25a385b9b45a2c96056ca100c3a35	k__Metazoa;p__Chordata;c__Actinopteri;o__Uranoscopiformes;f__Ammodytidae;g__Ammodytes;s__personatus	1	0.984810126582278
55c2869718bad59d22a48229b0e1787c	k__Metazoa;p__Chordata;c__Actinopteri;o__Salmoniformes;f__Salmonidae;g__Oncorhynchus;s__	1	0.992405063291139
55c8fac889f5153126d0bddbdda2b4d4	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Salangidae;g__Mallotus;s__villosus	1	1
55ca217b5b76c61217aad9326aaa8b56	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii	1	0.992405063291139
55fd079880d87ea26a8df39fb97d7eb8	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii	1	0.992405063291139
561565acf30807cd1f36903164c98204	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii	1	0.958227848101266
56510ad4f6a176df961e48f347b09951	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__;s__	1	1
566e62100cd1af88c2adbaac0fd00870	k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__sapiens	1	0.992405063291139
56722dbe327de432de23723cdc05e4d4	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii	1	0.992405063291139
56956ac38dc4db1a6c0fcec8f8b1a258	k__Metazoa;p__Chordata;c__Actinopteri;o__Myctophiformes;f__Myctophidae;g__Lampanyctus;s__	1	0.992405063291139
56a3fa99a5f45290f629112c786119ba	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii	1	0.992405063291139
56ad8c4bab08c1df50085dbffaadc029	k__Metazoa;p__Chordata;c__Actinopteri;o__Myctophiformes;f__Myctophidae;g__Stenobrachius;s__	1	1
